Wavenumber,300K,310K,320K,330K,340K,350K,360K,370K,380K,390K,400K,410K,420K,430K,440K,450K,460K,470K,480K,490K,500K,510K,520K,530K,540K,550K,560K,570K,580K,590K,600K,610K,620K,630K,640K,650K,660K,670K,680K,690K,700K
893.828,4459.15,7197.42,7727.75,7973.59,6422.79,6399.59,7143.3,6967.04,6060.98,7209.79,7265.45,6982.5,7597.88,8091.1,8224.07,9071.37,8584.33,6860.35,8023.07,8098.83,7531.39,8006.06,6588.23,6718.11,5802.77,6043.98,6135.2,6170.76,4737.46,3902.53,3930.36,3568.56,3294.89,3381.47,3358.28,2948.54,3086.15,3021.21,2792.38,4854.97,4299.9
892.21,4465.86,7358.08,7670.33,7945.49,6484.69,6506.33,7175.67,6993.26,6161.62,7155.57,7348.8,6909.79,7534.3,8189.72,8263.92,9143.49,8545.26,6852.59,7974.86,7994.95,7418.36,7925.39,6546.52,6823.22,5804.53,6054.95,6133.79,6164.71,4767.29,3951.1,3994.38,3657.4,3257.03,3393.06,3368.33,2933.96,3145.73,3065.35,2850.48,4931.15,4427.21
890.5930000000001,4534.38,7606.76,7806.12,8129.12,6497.12,6674.84,7204.94,7033.39,6246.75,7164.76,7636.12,7033.39,7676.3,8331.58,8322.31,9159.94,8603.58,6973.12,8076.58,8183.21,7602.12,8050.3,6640.84,6830.94,5846.48,6192.66,6228.21,6146.3,4795.56,4058.38,3910.02,3653.47,3305.74,3503.56,3536.01,3035.28,3268.65,3132.65,2846.74,4965.56,4369.02
888.975,4507.08,7530.86,7784.25,7988.21,6469.37,6563.62,7172.39,6969.98,6256.14,7430.42,7546.31,6986.98,7547.85,8138.08,8301.87,9086.78,8606.25,6914.36,8122.63,8236.97,7620.47,8060.83,6619.24,6851.01,5987.29,6174.25,6273.14,6279.32,4779.02,4054.36,3865.86,3672.72,3321.98,3465.68,3464.13,3046.95,3192.19,3175.2,2938.8,4984.52,4619.87
887.3560000000001,4533.86,7770.13,7884.44,8324.69,6464.81,6733.6,7417.92,7102.79,6205.29,7373.12,7515.24,6979.21,7637.28,8371.04,8358.68,9304.07,8795.85,6846.36,8128.51,8273.72,7621.83,8001.84,6755.22,6855.63,5896.34,6140.41,6370.58,6228.46,4717.69,4156.94,4065.8,3761.48,3403.1,3531.31,3452.53,3128.13,3168.3,3137.4,2916.5,5181.11,4560.12
885.738,4648.66,7657.17,7910.45,8356.79,6657.94,6767.59,7479.56,7266.43,6335.16,7470.3,7617.01,7111.99,7845.59,8359.87,8324.35,9105.82,8872.62,7070.29,8281.11,8392.31,7709.68,8180.72,6727.44,7053.31,5996.93,6165.27,6319.71,6375.31,4867.97,4123.57,4095.77,3797.7,3403.87,3650.98,3502.71,3105.8,3227.81,3210.82,2976.07,5118.16,4560.63
884.1189999999999,4683.13,7613.75,8043.0,8336.37,6695.04,6708.93,7369.79,7138.18,6301.3,7468.61,7681.69,7142.81,7833.01,8444.45,8472.25,9176.34,8700.77,7013.11,8160.35,8144.91,7743.45,8114.03,6849.44,6985.32,6004.84,6262.7,6248.8,6330.64,4866.87,4165.87,4090.21,3804.56,3501.92,3639.34,3568.32,3126.72,3341.34,3149.88,3043.34,5316.19,4686.22
882.4989999999999,4643.48,7747.88,8141.53,8416.31,6722.86,6857.16,7425.25,7297.12,6233.5,7440.68,7646.0,7227.65,7794.19,8467.25,8496.58,9368.78,8669.48,7068.65,8246.5,8366.91,7837.42,8211.0,6841.72,6997.64,5988.05,6298.34,6463.52,6313.78,4922.89,4129.43,4129.43,3802.16,3484.15,3762.02,3538.18,3153.8,3295.82,3252.6,3002.52,5240.9,4658.92
880.8789999999999,4704.17,7912.83,8281.69,8411.33,6715.18,6959.03,7491.49,7295.48,6496.02,7503.84,7797.07,7290.85,7926.72,8584.19,8590.36,9284.88,9002.44,7235.29,8199.89,8348.06,7851.09,8187.55,6776.91,7117.99,6070.05,6303.1,6442.0,6426.57,4943.39,4247.34,4272.03,3895.45,3560.54,3739.57,3586.78,3196.31,3404.66,3315.15,3012.65,5378.62,4630.09
879.2589999999999,4744.78,8096.22,8153.31,8537.52,6991.42,6920.44,7543.82,7392.6,6431.3,7438.89,7721.27,7275.33,7915.69,8591.53,8552.95,9376.92,8906.3,7162.69,8157.94,8466.54,7850.88,8245.89,6820.14,7207.44,6006.97,6423.59,6431.3,6533.14,4994.75,4159.98,4210.9,3839.03,3567.46,3655.41,3683.19,3167.82,3408.53,3282.0,2985.74,5403.65,4687.69
877.638,4867.14,8052.76,8338.16,8580.36,6844.85,6901.93,7784.34,7355.47,6522.43,7579.16,7776.62,7293.77,7949.4,8589.61,8603.5,9413.4,9032.36,7222.8,8509.39,8356.67,7876.9,8240.97,6945.12,7050.02,6146.02,6431.41,6624.24,6380.5,4998.27,4243.9,4339.54,3927.65,3495.7,3833.55,3694.71,3214.93,3430.91,3318.29,3096.15,5508.89,4708.24
876.018,4969.39,8168.19,8505.96,8741.93,6911.19,6938.95,7690.06,7523.49,6633.57,7555.88,7892.11,7417.07,7996.99,8720.34,8746.56,9506.93,9155.28,7236.62,8422.67,8623.18,8032.46,8451.98,6897.31,7083.93,6194.0,6429.98,6615.06,6605.81,5148.3,4337.04,4306.19,4023.94,3587.46,3848.12,3746.32,3262.03,3499.55,3414.72,3160.24,5435.18,4808.99
874.3960000000001,4920.49,8224.97,8561.13,8736.91,7040.72,7066.94,7851.81,7548.04,6679.9,7654.44,7965.92,7427.76,8076.94,8661.36,8689.11,9645.14,9079.23,7350.66,8325.2,8528.74,7921.2,8457.81,7002.17,7313.66,6076.98,6482.52,6402.34,6693.78,5117.86,4299.07,4391.59,3958.29,3622.13,3861.14,3628.3,3275.19,3478.73,3384.67,3151.83,5413.93,4831.05
872.775,4959.48,8312.57,8779.69,8953.9,7113.17,7265.79,7811.53,7689.74,6587.47,7902.49,7954.91,7515.54,8183.07,8758.11,8773.52,9681.55,9273.02,7290.46,8630.15,8573.11,7965.7,8503.73,7076.17,7225.71,6294.55,6516.55,6627.55,6650.67,5112.11,4455.36,4387.53,4113.12,3652.17,3912.7,3807.87,3252.88,3513.42,3385.46,3191.21,5454.35,4879.32
871.153,5134.1,8406.3,8827.08,9113.76,7159.38,7211.79,7987.06,7752.78,6786.38,7771.28,7937.74,7486.14,8165.86,8737.68,8962.71,9591.57,9364.99,7381.33,8526.52,8620.54,8039.47,8380.1,7111.6,7345.88,6271.59,6550.56,6673.87,6572.14,5171.09,4386.57,4482.13,4139.96,3648.28,3930.34,3840.94,3335.39,3586.63,3463.32,3244.46,5551.8,5013.88
869.53,5109.86,8523.11,8897.56,9010.05,7350.43,7318.07,8039.24,7781.9,6720.17,7919.05,8083.93,7629.34,8273.47,8917.6,8897.56,9686.54,9318.25,7464.46,8718.81,8832.84,8025.37,8453.76,7039.15,7462.92,6304.11,6647.75,6743.29,6653.91,5202.32,4552.03,4496.55,4179.11,3749.18,3957.21,3917.15,3377.81,3528.82,3448.69,3296.14,5686.18,5006.61
867.908,5221.2,8673.76,8758.5,9277.69,7284.11,7376.55,8069.84,7877.26,7045.31,8006.67,8162.27,7533.69,8390.29,8904.86,8838.61,9645.9,9354.72,7445.88,8652.19,8633.71,8039.02,8676.84,7102.32,7421.23,6279.62,6684.81,6690.97,6683.27,5231.99,4424.7,4546.41,4136.6,3789.96,3831.55,3908.59,3338.55,3555.78,3568.11,3213.76,5808.19,5077.93
866.284,5301.7,8721.16,9109.31,9363.46,7576.72,7493.54,8260.61,8026.48,6905.15,8048.05,8419.26,7689.16,8325.3,8976.85,8927.56,9913.35,9480.52,7653.73,8819.74,8850.54,8131.22,8650.3,7203.97,7421.15,6532.4,6752.66,6923.63,7054.56,5294.0,4553.12,4639.37,4181.9,3747.54,4058.68,4003.23,3430.24,3715.19,3553.46,3323.96,5771.49,5127.65
864.6610000000001,5240.49,8708.48,9336.78,9526.2,7465.73,7545.81,8186.43,8095.57,7037.62,8177.19,8286.53,7593.55,8454.39,9013.39,8953.33,9794.15,9646.32,7515.01,8833.22,8785.48,8238.79,8711.56,7270.16,7644.37,6427.8,6664.95,6865.15,6802.01,5263.59,4615.26,4559.82,4254.91,3863.76,4017.76,3979.26,3508.03,3625.07,3524.97,3329.4,5824.13,5092.65
863.0369999999999,5357.9,8848.23,9379.4,9581.1,7628.85,7605.75,8267.79,8004.52,7026.86,8218.53,8367.87,7691.97,8310.9,9106.89,9143.84,9976.78,9522.59,7628.85,8751.24,8943.69,8160.02,8775.87,7259.34,7722.77,6349.42,6641.95,6996.06,6932.94,5336.35,4494.17,4634.28,4255.53,3869.08,4001.49,3969.16,3448.76,3725.9,3573.47,3374.86,5990.69,5233.19
861.413,5430.63,8997.17,9422.01,9743.72,7627.2,7682.61,8379.91,8041.27,7043.8,8175.19,8419.93,7885.8,8618.5,9083.37,9020.26,10006.9,9475.89,7738.03,8832.46,8929.44,8364.52,8732.41,7317.8,7556.39,6446.56,6814.45,6988.39,7029.95,5412.15,4679.45,4590.17,4334.65,3875.94,4028.33,3985.23,3549.61,3691.22,3614.26,3364.89,5938.59,5248.99
859.789,5481.78,9212.22,9530.78,9853.96,7665.56,7876.4,8656.65,8225.74,7130.0,8324.24,8524.3,7890.25,8542.77,9196.83,9286.09,10121.7,9583.11,7757.9,9059.86,9049.09,8456.59,8758.22,7333.15,7568.61,6537.5,6877.61,7036.13,7022.28,5621.82,4646.12,4713.84,4309.09,3758.14,4138.27,3982.83,3531.91,3684.27,3621.17,3473.43,6066.58,5250.93
858.164,5623.69,9514.88,9491.8,9705.67,7790.08,7767.0,8582.47,8293.21,7239.25,8399.38,8440.92,7893.17,8573.24,9213.31,9265.62,10047.2,9667.21,7785.46,8944.05,8945.59,8485.54,8847.12,7406.96,7608.52,6519.17,6773.05,7022.3,7005.38,5509.83,4623.58,4758.98,4311.24,3965.05,4157.38,4041.98,3506.54,3774.26,3772.72,3414.22,6048.35,5455.98
856.539,5534.8,9345.16,9855.88,9909.72,7886.86,7868.4,8600.63,8236.05,7131.55,8454.49,8517.56,7985.31,8660.62,9220.56,9249.79,10260.5,9752.81,7799.17,9097.5,9186.72,8365.27,8756.0,7534.59,7706.88,6543.92,6810.05,7053.1,7017.72,5516.34,4753.34,4830.26,4467.22,3922.66,4194.94,4027.27,3587.31,3882.67,3658.07,3465.79,6065.51,5336.36
854.913,5636.66,9563.09,9616.92,9950.66,8078.95,7928.23,8621.86,8494.2,7296.13,8354.25,8655.69,7942.07,8789.49,9278.57,9290.87,10109.1,9830.7,7869.79,9054.02,8997.12,8538.81,8924.84,7480.68,7806.73,6622.5,6850.11,7108.49,7193.08,5578.21,4701.57,4872.29,4498.56,3975.65,4224.8,4104.84,3578.85,3866.45,3788.02,3515.8,6073.44,5504.39
853.2869999999999,5661.59,9404.21,9754.79,10106.9,7948.06,7944.99,8763.01,8441.65,7271.5,8489.31,8578.5,7951.14,8752.25,9408.82,9355.01,10213.0,9751.72,7929.61,9176.64,9170.49,8493.93,8787.62,7386.83,7763.55,6704.11,6890.17,7126.96,7200.77,5641.6,4783.6,4931.21,4425.33,4097.81,4231.59,4197.76,3630.37,3810.27,3685.72,3578.09,6153.64,5417.11
851.6610000000001,5625.03,9488.3,9812.67,10177.0,8064.74,8003.25,8942.55,8562.83,7256.12,8430.62,8785.74,8021.7,8624.33,9380.68,9376.07,10310.8,9857.25,7818.77,9231.56,9076.3,8602.8,8924.1,7617.39,7734.22,6678.09,6902.54,7067.03,7305.31,5645.01,4879.43,4801.03,4416.7,3987.79,4258.36,4184.57,3655.73,3775.64,3737.21,3482.01,6306.06,5466.69
850.035,5711.44,9549.3,9847.47,10208.7,8167.55,8212.12,8992.91,8401.17,7382.15,8479.55,8765.43,7996.94,8754.67,9363.32,9498.58,10224.0,9882.82,7901.65,8914.52,9194.25,8544.11,9005.2,7572.73,7775.61,6664.37,7036.32,7137.76,7203.86,5651.5,4863.02,4866.1,4446.5,4071.48,4292.8,4120.66,3716.43,3877.82,3745.64,3590.4,6267.83,5451.69
848.408,5771.7,9458.15,9843.85,10200.4,8027.52,7955.29,8898.8,8314.87,7354.46,8342.53,8637.57,7953.76,8628.35,9247.62,9306.02,10169.6,9805.43,7887.68,9092.42,9046.32,8496.2,8877.29,7477.39,7747.84,6623.01,7014.86,7017.93,7125.5,5594.98,4797.45,4815.89,4417.9,3973.8,4201.23,4182.79,3605.01,3794.02,3752.53,3534.32,6252.67,5484.34
846.78,5808.89,9672.77,9834.09,10049.2,8124.14,8035.04,8876.95,8600.41,7451.23,8640.35,8787.84,8053.47,8749.43,9589.81,9503.77,10338.0,9912.44,7866.04,9182.68,9205.72,8586.58,9075.14,7408.21,7760.03,6606.24,7005.69,7160.86,7253.04,5646.03,4899.37,4917.81,4390.85,4066.68,4263.33,4152.72,3674.92,3983.72,3813.19,3642.65,6351.21,5581.51
845.153,5776.94,9572.43,9871.95,10174.5,8073.28,8120.89,8901.19,8354.37,7465.02,8552.51,8613.95,7976.51,8719.94,9335.88,9395.78,10306.6,9812.04,8014.91,9265.22,9216.07,8455.74,8925.76,7461.95,7855.16,6658.61,6950.45,7113.27,7226.94,5650.99,4853.8,4904.49,4548.13,4116.51,4250.14,4139.55,3767.84,3913.76,3721.76,3601.95,6288.43,5592.62
843.525,5691.26,9559.66,9779.27,10120.2,7980.97,7927.23,8681.25,8335.72,7360.56,8480.07,8541.5,7921.08,8701.21,9360.02,9149.63,10071.0,9753.16,7875.01,8953.07,9082.06,8469.32,8977.64,7570.95,7813.58,6538.96,6988.92,7068.78,7122.52,5580.69,4825.13,4886.56,4527.21,3980.51,4301.46,4101.82,3659.55,3886.83,3866.86,3461.44,6248.72,5611.41
841.8969999999999,5699.28,9616.0,9692.77,10099.6,8074.49,7884.11,8570.42,8370.82,7366.69,8396.92,8436.84,7993.12,8670.21,9135.43,9459.39,10197.9,9875.48,7924.03,9009.53,9097.05,8403.06,8868.28,7503.34,7658.41,6586.72,6918.36,7007.41,7076.5,5542.67,4755.03,4845.62,4513.98,3953.57,4277.53,4171.59,3661.85,3950.5,3727.87,3542.09,6164.5,5630.19
840.268,5492.39,9572.54,9597.1,10111.3,7879.39,7919.3,8697.57,8316.87,7431.15,8364.46,8502.61,7791.89,8613.14,9075.19,9363.78,9967.05,9690.74,7791.89,9026.07,9067.51,8229.38,8820.37,7509.44,7699.79,6491.71,6938.4,7019.76,7070.42,5599.84,4717.19,4715.66,4440.89,4014.14,4167.65,4181.46,3665.69,3840.68,3707.13,3565.91,6333.6,5572.21
838.6389999999999,5551.1,9466.18,9700.99,9943.48,7940.67,7939.13,8741.79,8427.17,7319.1,8285.98,8353.51,7917.64,8488.56,9008.83,9176.12,10192.1,9731.69,8031.21,8999.63,9054.88,8287.51,8881.45,7477.18,7782.59,6553.27,6930.82,7118.05,7145.68,5650.86,4797.55,4805.22,4472.19,3979.54,4257.33,4140.69,3618.88,3819.93,3850.62,3479.22,6261.68,5554.17
837.01,5572.96,9422.78,9649.87,10007.4,7912.93,7925.2,8525.15,8350.23,7171.81,8337.96,8362.51,7846.95,8440.76,9270.87,9154.26,10326.5,9735.8,7903.72,9042.25,9010.03,8410.07,8914.89,7415.78,7728.8,6585.67,6910.96,6958.53,7121.17,5546.87,4732.1,4802.69,4428.29,4095.33,4350.04,4155.17,3676.43,3897.39,3763.9,3535.27,6286.46,5700.31
835.38,5545.72,9387.07,9939.34,10011.4,7876.0,7780.88,8626.17,8277.93,7173.39,8124.52,8517.25,7730.26,8515.71,9120.14,9133.95,10091.2,9673.95,7799.29,9087.93,9041.9,8313.21,8834.8,7392.76,7573.78,6567.42,6923.33,7145.77,7033.78,5627.03,4790.95,4832.37,4439.64,3939.53,4235.61,4155.84,3669.53,3799.93,3735.5,3468.57,6225.32,5551.86
833.75,5501.63,9397.4,9721.02,9779.3,7820.68,7874.36,8609.04,8362.1,7167.3,8236.33,8441.86,7900.44,8461.8,8972.54,9073.77,10093.7,9497.09,7820.68,8989.41,9035.43,8354.43,8788.49,7400.43,7601.35,6612.07,6802.26,7082.94,7079.87,5556.84,4711.74,4808.36,4437.19,4046.08,4233.2,4216.33,3661.1,3808.35,3835.95,3601.29,6250.1,5538.44
832.12,5506.62,9597.87,9904.56,9930.63,7852.8,7805.26,8621.06,8239.23,7185.75,8323.57,8463.11,7937.14,8464.65,9326.45,9249.77,10065.6,9699.08,7828.27,8996.76,9001.36,8395.64,8775.94,7371.3,7825.2,6527.9,6856.06,7118.28,7138.21,5673.77,4880.97,4877.91,4424.01,4036.04,4267.59,4258.39,3669.55,3963.97,3760.02,3523.87,6363.82,5600.16
830.4889999999999,5523.88,9496.23,9556.03,9764.53,7782.19,7774.52,8511.96,8255.93,7193.47,8326.45,8361.71,7648.81,8461.37,9152.81,9277.0,10037.4,9658.75,7805.19,8991.83,8997.96,8205.33,8817.05,7475.56,7780.66,6491.29,6931.3,7109.14,7207.26,5579.08,4757.32,4884.57,4542.68,4007.61,4259.05,4240.65,3803.71,3875.76,3805.24,3461.82,6350.24,5519.28
828.8580000000001,5464.5,9377.78,9506.54,9906.61,7838.83,8024.31,8497.95,8268.02,7285.49,8327.8,8424.37,7812.78,8542.4,9152.46,9215.31,10067.6,9738.0,7929.27,9016.04,9057.42,8263.42,8847.43,7550.66,7668.69,6572.73,6900.75,7133.74,7152.13,5708.22,4786.99,4917.28,4586.19,4147.81,4367.0,4158.54,3695.63,3841.24,3798.32,3664.97,6359.66,5639.24
827.227,5440.39,9293.1,9535.24,9737.53,7691.64,7746.81,8365.94,8091.62,7195.1,8185.1,8298.51,7740.68,8462.48,9133.72,9285.44,10039.4,9823.35,7785.12,8971.28,8923.77,8411.91,8848.68,7495.48,7628.8,6562.18,6946.84,7066.37,7155.26,5576.78,4789.07,4819.72,4438.13,4036.61,4294.08,4211.32,3668.81,3866.51,3929.34,3604.45,6280.2,5622.76
825.595,5480.64,9370.87,9468.93,9827.46,7791.18,7697.72,8420.91,8062.38,7176.78,8355.03,8376.48,7841.75,8296.81,8998.55,9076.69,9962.3,9602.23,7832.55,8923.47,9127.25,8404.06,8883.63,7346.85,7739.09,6556.24,6747.76,7066.46,7225.81,5537.33,4884.62,4834.06,4541.41,4089.41,4253.36,4092.48,3687.98,3951.52,3841.2,3589.92,6390.76,5705.87
823.9630000000001,5235.95,9094.75,9482.31,9660.01,7717.59,7665.51,8345.66,8030.09,7146.2,8134.26,8239.96,7743.63,8348.72,9033.47,9065.64,9828.52,9650.82,7619.55,8927.77,9073.3,8310.43,8823.61,7503.13,7641.0,6538.05,6775.49,6971.57,7124.76,5666.41,4751.88,4937.24,4437.84,4094.7,4203.47,4218.79,3727.05,3970.62,3759.22,3576.93,6352.69,5571.43
822.331,5314.52,9030.1,9313.44,9633.53,7640.97,7685.38,8261.25,8023.86,6924.2,7962.6,8147.92,7575.11,8339.36,8993.34,8935.14,9857.14,9561.55,7826.29,8921.36,8904.51,8273.5,8648.74,7376.01,7538.35,6530.59,6985.46,7045.19,7166.18,5577.95,4695.77,4844.33,4430.81,4089.27,4224.05,4162.79,3674.22,3884.04,3812.06,3537.91,6382.02,5585.61
820.698,5322.63,9012.94,9345.23,9331.45,7519.97,7513.85,8277.94,8072.76,6927.38,8072.76,8149.32,7587.35,8163.1,8830.73,8951.69,9760.2,9530.51,7621.04,8882.79,8869.01,8264.16,8726.6,7278.04,7497.01,6599.69,6801.82,7029.97,7052.94,5576.82,4794.35,4794.35,4569.25,4067.0,4192.57,4201.75,3549.44,3857.22,3785.25,3512.69,6348.57,5699.32
819.065,5191.42,8789.13,9060.1,9392.32,7385.25,7446.49,8057.34,7836.88,6794.31,7910.37,8014.47,7487.83,8164.5,8847.3,8821.28,9741.37,9311.18,7596.52,8709.52,8660.53,8173.69,8564.08,7172.45,7348.51,6463.63,6717.76,6860.14,6950.47,5480.77,4678.55,4706.11,4363.18,3962.07,4124.35,4067.71,3640.58,3833.47,3749.27,3504.32,6088.55,5506.79
817.432,5092.4,8712.34,8967.96,9341.43,7374.57,7426.61,8012.84,7665.39,6835.79,8044.99,7947.03,7533.76,8009.78,8716.93,8779.69,9578.68,9252.65,7513.86,8882.24,8837.85,8119.99,8513.36,7301.1,7415.9,6433.24,6603.14,6864.87,6889.36,5501.08,4712.81,4774.03,4333.21,3909.23,4218.41,4196.99,3626.06,3817.39,3682.69,3583.2,6231.19,5519.45
815.798,5118.92,8669.26,8978.38,9140.6,7397.56,7377.67,8029.59,7616.4,6819.1,7888.8,7997.45,7480.2,8046.42,8600.4,8935.54,9530.83,9250.78,7642.42,8632.53,8594.27,8266.79,8445.83,7347.06,7507.75,6404.39,6610.98,6900.21,6953.77,5405.09,4675.13,4736.34,4414.97,3981.89,4154.82,4115.03,3631.45,3767.65,3804.37,3483.01,6165.66,5568.83
814.164,4984.77,8488.5,8912.31,9088.26,7269.08,7267.55,7957.58,7711.25,6673.9,7669.94,7870.37,7296.62,8005.01,8543.58,8545.11,9463.11,9271.86,7581.2,8710.35,8545.11,7966.76,8405.88,7079.36,7383.83,6331.18,6517.84,6745.82,6866.69,5420.83,4701.72,4769.04,4306.98,3926.01,4124.91,4031.58,3578.69,3780.66,3693.44,3502.19,6225.61,5532.52
812.53,4970.0,8361.35,8615.28,8856.97,7163.59,7119.23,7822.89,7490.95,6464.52,7624.03,7744.88,7103.93,7850.43,8460.78,8595.39,9416.84,9130.79,7458.83,8466.9,8578.57,7937.62,8284.86,7030.51,7211.01,6196.82,6417.1,6663.38,6773.52,5494.69,4653.35,4619.7,4361.18,3782.95,4070.54,4036.88,3613.16,3747.77,3669.75,3441.83,6121.87,5503.87
810.895,4861.94,8434.61,8596.72,8836.84,7036.74,7131.56,7726.5,7481.79,6495.34,7602.62,7689.79,7139.21,7798.38,8310.73,8511.08,9457.77,9138.13,7367.09,8442.25,8520.25,7954.38,8296.96,7064.27,7186.62,6126.75,6480.04,6597.8,6668.16,5313.11,4504.06,4644.77,4288.42,3950.42,4123.25,4028.42,3535.96,3717.96,3647.6,3465.61,6086.99,5371.23
809.26,4793.69,8156.15,8651.57,8659.22,6963.46,6946.64,7766.23,7224.93,6391.58,7461.94,7669.9,7159.18,7740.24,8146.97,8422.21,9234.15,9075.13,7376.31,8491.02,8347.28,7755.53,8192.85,6963.46,7235.64,6079.65,6393.11,6727.98,6553.66,5338.04,4556.68,4570.44,4209.58,3911.4,4041.38,3992.44,3493.96,3799.78,3631.58,3490.9,6160.69,5546.0
807.625,4736.16,8045.97,8385.36,8576.45,6917.73,6957.48,7478.79,7324.38,6356.67,7339.67,7532.3,7015.57,7679.06,8290.57,8289.04,9080.95,8752.26,7283.11,8379.24,8389.94,7827.35,8201.9,6871.87,7159.28,6160.98,6425.46,6711.34,6647.13,5214.67,4580.22,4581.75,4253.07,3811.25,3971.77,3932.02,3537.6,3701.18,3682.83,3476.45,6176.27,5457.74
805.99,4576.25,7914.44,8255.29,8444.82,6714.59,6858.26,7387.11,7122.69,6297.31,7359.6,7410.04,6933.16,7598.04,8197.21,8250.7,9195.3,8811.65,7329.03,8405.08,8330.18,7741.72,8152.88,6820.05,7047.79,6046.64,6366.09,6592.31,6662.62,5323.67,4591.54,4550.27,4252.21,3813.54,4015.3,3934.29,3491.03,3746.29,3601.08,3448.24,5990.09,5322.15
804.3539999999999,4608.96,7731.0,8229.19,8447.71,6688.79,6734.64,7326.04,7089.17,6271.6,7133.49,7475.8,6965.39,7517.06,8064.14,8265.86,9036.06,8724.31,7356.6,8158.89,8337.69,7752.4,8022.88,6748.39,7069.31,6040.85,6346.48,6433.59,6624.61,5220.22,4501.98,4558.53,4159.67,3825.01,4019.08,3931.98,3583.55,3705.81,3730.26,3346.69,6034.74,5377.62
802.717,4543.87,7776.83,7973.92,8317.69,6623.29,6614.12,7162.62,6948.72,6166.46,7182.49,7391.8,6740.93,7410.14,7853.22,8226.02,8944.11,8824.94,7104.57,8143.51,8296.3,7773.77,8094.62,6754.69,6967.06,5980.06,6276.46,6531.62,6510.23,5162.65,4531.64,4510.25,4155.79,3792.16,3983.14,3833.41,3376.58,3680.62,3660.76,3394.91,6067.15,5300.16
801.081,4379.51,7614.88,7752.36,8045.66,6566.98,6475.32,6965.67,6994.69,6194.25,7098.57,7312.43,6678.49,7289.51,7924.98,8105.23,8846.1,8650.57,7043.58,7967.75,8042.6,7675.99,7931.09,6617.39,6935.12,5823.06,6278.27,6398.95,6498.24,5060.8,4373.4,4429.92,4043.45,3805.15,4037.34,3858.62,3473.67,3669.2,3548.52,3314.8,5900.96,5280.77
799.444,4387.81,7544.64,7779.84,8013.51,6489.31,6542.76,7210.17,6843.63,6141.1,7120.07,7251.41,6776.43,7315.56,7924.93,8097.51,9035.25,8662.59,7071.19,8102.09,8083.76,7598.1,7969.22,6591.64,7000.94,5860.08,6370.18,6489.31,6539.71,5116.31,4383.22,4410.71,4195.37,3760.1,3940.32,3816.61,3509.63,3624.18,3560.03,3375.24,5974.62,5327.07
797.807,4309.06,7456.11,7669.88,7885.18,6350.6,6466.64,6933.89,6750.66,5956.64,6950.69,7162.94,6663.62,7248.44,7717.22,7985.96,8731.12,8306.62,6991.92,8097.43,8074.53,7526.35,7926.41,6546.05,6743.02,5887.93,6258.98,6371.97,6364.34,4991.61,4380.83,4422.06,4046.42,3754.78,3927.32,3779.21,3366.93,3629.57,3537.95,3336.39,5846.7,5261.88
796.169,4244.09,7442.42,7648.52,7978.27,6324.91,6280.64,6949.31,6836.34,5856.23,6888.25,7111.14,6518.8,7166.1,7784.39,7929.42,8799.61,8469.86,7115.72,7935.53,8104.99,7472.95,7918.73,6653.14,6842.45,5999.74,6118.81,6334.07,6439.41,5099.01,4431.87,4389.12,4010.51,3670.07,3992.19,3865.48,3441.07,3737.24,3554.04,3364.74,5903.56,5277.63
794.5310000000001,4128.77,7283.73,7488.26,7674.48,6256.5,6283.98,6828.88,6751.04,5887.13,6865.51,7045.62,6444.24,7019.68,7582.9,7819.48,8568.92,8295.7,6885.36,7950.75,8049.96,7393.63,7784.38,6602.98,6778.51,5810.81,6016.86,6238.19,6328.24,5009.48,4192.88,4336.36,4107.4,3654.08,3928.82,3860.13,3351.86,3544.18,3496.86,3310.65,5868.81,5320.85
792.893,4280.56,7285.35,7459.32,7695.85,6206.43,6247.64,6851.95,6734.44,5922.59,6795.49,6952.67,6594.05,7051.86,7717.22,7915.61,8648.11,8472.61,6957.25,7935.44,7921.71,7518.83,7631.76,6516.22,6871.79,5916.48,6099.61,6186.59,6496.38,5017.64,4294.3,4376.7,4076.07,3683.88,3819.7,3868.53,3439.71,3516.01,3586.21,3274.9,5914.96,5223.66
791.2539999999999,4061.54,7125.23,7491.41,7720.27,6165.54,6110.61,6815.51,6484.42,5887.85,6713.28,7033.69,6408.13,6969.61,7628.73,7807.24,8515.19,8217.67,6853.65,7859.12,7834.71,7433.43,7721.8,6374.57,6693.45,5607.12,5977.87,6183.85,6331.85,4999.87,4325.49,4296.5,3953.21,3709.09,3869.29,3838.78,3352.06,3637.38,3588.55,3291.03,5784.1,5205.85
789.615,4137.01,7020.1,7428.92,7447.23,6010.26,6118.56,6669.25,6483.14,5679.23,6731.79,6800.44,6393.14,7126.88,7618.08,7677.57,8489.11,8228.25,6878.23,7775.2,7842.32,7384.68,7587.57,6445.01,6650.94,5680.76,6098.73,6110.94,6280.26,5072.11,4294.13,4321.59,4030.23,3622.93,3825.82,3801.41,3438.35,3610.73,3433.78,3252.25,5778.39,5142.28
